# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
gpt-5.5-2026-04-23,ID4698-4699-Fast created & deleted task by SMBexec (sups. arg.).evtx,easy,A,processed,YES,100.0,100.0,YES,"4698, 4699",C:\WINDOWS\Temp\MpCmdRun.bat,"admmig, OFFSEC\lambda-user",C:\WINDOWS\Temp\MpCmdRun.bat,fs02.offsec.lan,,0.0,9.08,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4698, 4699
- Processes: C:\WINDOWS\Temp\MpCmdRun.bat
- Accounts: admmig, OFFSEC\lambda-user
- Commands: C:\WINDOWS\Temp\MpCmdRun.bat
- Network: fs02.offsec.lan
- Registry: None

EXPLANATION:
A scheduled task named \smbservice was created and then deleted within the same second by admmig. The task was configured to execute C:\WINDOWS\Temp\MpCmdRun.bat under S-1-5-18, which is suspicious behavior consistent with transient task execution."
gpt-5.5-2026-04-23,ID5145-Remote schedule task creation (ATexec).evtx,easy,A,processed,YES,100.0,77.8,YES,5145,,admmig,,"fs01.offsec.lan, 10.23.123.11",,0.0,6.39,4.7,6.0,4.0,4,18.7,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: fs01.offsec.lan, 10.23.123.11
- Registry: None

EXPLANATION:
The events show the same account, admmig, accessing \\*\IPC$ with RelativeTargetName atsvc and then accessing \\*\ADMIN$ with a randomly named file Temp\bouWFQYO.tmp. This pattern of remote ADMIN$ access paired with atsvc activity from 10.23.123.11 is consistent with suspicious remote execution or lateral movement behavior."
gpt-5.5-2026-04-23,ID4688-SQL Server payload injectection for reverse shell (MSF).evtx,easy,A,processed,YES,100.0,76.1,YES,4688,"C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\cscript.exe, C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe, C:\Program Files\Microsoft SQL Server\MSSQL12.RADAR\MSSQL\Binn\sqlservr.exe",Svc-SQL-DB01,"cscript  //nologo C:\Users\SVC-SQ~1\AppData\Local\Temp\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe"" , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",mssql01.offsec.lan,,0.0,35.47,4.6,5.0,4.0,3,16.6,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\cscript.exe, C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe, C:\Program Files\Microsoft SQL Server\MSSQL12.RADAR\MSSQL\Binn\sqlservr.exe
- Accounts: Svc-SQL-DB01
- Commands: cscript  //nologo C:\Users\SVC-SQ~1\AppData\Local\Temp\UbdXv.vbs, ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe"" , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The logs show C:\Program Files\Microsoft SQL Server\MSSQL12.RADAR\MSSQL\Binn\sqlservr.exe repeatedly spawning C:\Windows\System32\cmd.exe under Svc-SQL-DB01 to write large base64 data into %TEMP%\feyQV.b64 and build %TEMP%\UbdXv.vbs. The sequence then runs cscript  //nologo C:\Users\SVC-SQ~1\AppData\Local\Temp\UbdXv.vbs, which launches ""C:\Users\SVC-SQ~1\AppData\Local\Temp\TVupu.exe"" , indicating staged payload reconstruction and execution from a temporary path."
gpt-5.5-2026-04-23,ID4688-Edge payload download via command.evtx,easy,A,processed,YES,100.0,78.6,YES,4688,"C:\Program Files\Microsoft\Edge\Application\msedge.exe, C:\Windows\System32\timeout.exe, C:\Windows\System32\SecurityHealthHost.exe, C:\Windows\System32\taskkill.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\svchost.exe","admmig, WIN10-02$","""C:\Program Files\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip , timeout  3 , ""C:\Program Files\Microsoft\Edge\Application\msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\admmig\AppData\Local\Microsoft\Edge\User Data"" /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\admmig\AppData\Local\Microsoft\Edge\User Data\Crashpad"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=96.0.4664.110 ""--annotation=exe=C:\Program Files\Microsoft\Edge\Application\msedge.exe"" --annotation=plat=Win64 ""--annotation=prod=Microsoft Edge"" --annotation=ver=96.0.1054.62 --initial-client-data=0xf0,0xf4,0xf8,0xa4,0xfc,0x7ffa3209a740,0x7ffa3209a750,0x7ffa3209a760, ""C:\Program Files\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2000,7126420810095964733,2611010335910673961,131072 --disable-gpu-compositing --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=14 --mojo-platform-channel-handle=5856 /prefetch:1, C:\Windows\System32\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding, ""C:\Program Files\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2000,7126420810095964733,2611010335910673961,131072 --disable-gpu-compositing --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=16 --mojo-platform-channel-handle=4376 /prefetch:1, taskkill  /IM ""msedge.exe"" /F","win10-02.offsec.lan, github.com",,0.0,17.44,4.7,5.0,4.0,2,15.7,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe, C:\Windows\System32\timeout.exe, C:\Windows\System32\SecurityHealthHost.exe, C:\Windows\System32\taskkill.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\svchost.exe
- Accounts: admmig, WIN10-02$
- Commands: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""  https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip , timeout  3 , ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\admmig\AppData\Local\Microsoft\Edge\User Data"" /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\admmig\AppData\Local\Microsoft\Edge\User Data\Crashpad"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=96.0.4664.110 ""--annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --annotation=plat=Win64 ""--annotation=prod=Microsoft Edge"" --annotation=ver=96.0.1054.62 --initial-client-data=0xf0,0xf4,0xf8,0xa4,0xfc,0x7ffa3209a740,0x7ffa3209a750,0x7ffa3209a760, ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2000,7126420810095964733,2611010335910673961,131072 --disable-gpu-compositing --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=14 --mojo-platform-channel-handle=5856 /prefetch:1, C:\Windows\System32\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding, ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2000,7126420810095964733,2611010335910673961,131072 --disable-gpu-compositing --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=16 --mojo-platform-channel-handle=4376 /prefetch:1, taskkill  /IM ""msedge.exe"" /F
- Network: win10-02.offsec.lan, github.com
- Registry: None

EXPLANATION:
The account admmig launched Microsoft Edge from C:\Windows\System32\cmd.exe to access https://github.com/gentilkiwi/mimikatz/releases/download/2.2.0-20210810-2/mimikatz_trunk.zip, which indicates retrieval of Mimikatz. The sequence also includes timeout  3 followed by taskkill  /IM ""msedge.exe"" /F from the same parent process, showing scripted browser activity around the download."
gpt-5.5-2026-04-23,ID5145-remote service creation over SMB.evtx,easy,A,processed,YES,100.0,77.8,YES,5145,System32\WindowsPowerShell\v1.0\powershell.exe,admmig,,"10.23.123.11, srvdefender01.offsec.lan",,0.0,11.92,4.7,6.0,4.0,3,17.7,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: admmig
- Commands: None
- Network: 10.23.123.11, srvdefender01.offsec.lan
- Registry: None

EXPLANATION:
The same account, admmig, from 10.23.123.11 accessed ADMIN$ for System32\WindowsPowerShell\v1.0\powershell.exe and then IPC$ svcctl within seconds. This paired access pattern indicates remote service control involving PowerShell, which is suspicious and consistent with attack behavior."
gpt-5.5-2026-04-23,ID5145-service massive remote creation via named pipe - Tchopper.evtx,easy,A,processed,YES,100.0,83.3,YES,5145,,admmig,,"10.23.23.9, FS03.offsec.lan",,0.0,14.01,5.0,6.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 5145
- Processes: None
- Accounts: admmig
- Commands: None
- Network: 10.23.23.9, FS03.offsec.lan
- Registry: None

EXPLANATION:
The logs show many repeated Event ID 5145 accesses by admmig from 10.23.23.9 to FS03.offsec.lan over \\*\IPC$ with RelativeTargetName svcctl. Repeated access to svcctl over IPC$ is consistent with suspicious remote service control activity rather than a single routine file share access."
gpt-5.5-2026-04-23,"ID7000,7009,7045-Payload deployed via service - Tchopper.evtx",medium,A,processed,YES,100.0,66.7,YES,"7045, 7009, 7000, 7036","c:\windows\system32\cmd.exe, powershell",LocalSystem,"c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt"", c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg2"" | select -Expand DisplayName |out-file -append tmp_payload.txt"", c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg245"" | select -Expand DisplayName |out-file -append tmp_payload.txt""",FS03.offsec.lan,,0.0,30.17,4.0,5.0,4.0,3,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7045, 7009, 7000, 7036
- Processes: c:\windows\system32\cmd.exe, powershell
- Accounts: LocalSystem
- Commands: c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt"", c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg2"" | select -Expand DisplayName |out-file -append tmp_payload.txt"", c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg245"" | select -Expand DisplayName |out-file -append tmp_payload.txt""
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
The logs show repeated 7045 service creations running c:\windows\system32\cmd.exe with powershell commands that query sequential service names such as ""seg1"", ""seg2"", and ""seg245"" and append output to tmp_payload.txt under the LocalSystem account. The repeated paired 7009 and 7000 failures around these service creations indicate a pattern of transient service abuse rather than normal service installation activity."
gpt-5.5-2026-04-23,ID7009-Service deployment time out (meterpreter).evtx,easy,B,processed,YES,100.0,100.0,YES,7009,,,,FS03.offsec.lan,,0.0,6.21,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7009
- Processes: None
- Accounts: None
- Commands: None
- Network: FS03.offsec.lan
- Registry: None

EXPLANATION:
Multiple Service Control Manager timeout events occurred on FS03.offsec.lan for different randomly named services: gdKhvCScykzNFZKd, JyZPMMxJQxHFDMHV, and ItUrroruwhZwMrnl. The repeated pattern of failed service starts with random-looking service names is consistent with suspicious service-based activity rather than routine benign service behavior."
gpt-5.5-2026-04-23,ID33205-SQL Server member added to database role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,,"OFFSEC\admmig, dbo, test-sql",ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,10.74,5.6,2.0,4.0,4,15.6,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, dbo, test-sql
- Commands: ALTER ROLE [db_accessadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
OFFSEC\admmig successfully executed an ALTER ROLE statement adding test-sql to db_accessadmin in RCS-TEST-db. This is a privilege/role change that grants database access administration capability, which is consistent with malicious privilege escalation or unauthorized access modification."
gpt-5.5-2026-04-23,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,,"OFFSEC\admmig, dbo, test-sql",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,14.66,5.6,5.0,4.0,3,17.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, dbo, test-sql
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The event shows OFFSEC\admmig successfully executed ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql] in the master database. Adding test-sql to the sysadmin server role grants highly privileged SQL Server access, which is consistent with privilege escalation behavior."
gpt-5.5-2026-04-23,ID33205-SQL Server user linked to a database.evtx,easy,A,processed,NO,100.0,88.9,YES,33205,,"OFFSEC\admmig, dbo, test-sql",CREATE USER [test-sql] FOR LOGIN [test-sql,mssql01.offsec.lan,,0.0,8.19,5.3,5.0,4.0,2,16.3,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, dbo, test-sql
- Commands: CREATE USER [test-sql] FOR LOGIN [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The event shows a successful SQL audit action where OFFSEC\admmig created a database user test-sql for login test-sql in RCS-TEST-db. In isolation, this appears to be routine database administration activity, with no additional events or commands indicating attack behavior."
gpt-5.5-2026-04-23,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*","jump01.offsec.lan, HACK-ME-PC.offsec.lan",,0.0,11.39,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: jump01.offsec.lan, HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The same account, lambda-user, executed setspn.exe from cmd.exe to add MSSQLSvc/HACK-ME-PC.offsec.lan to offsec\honey-pot1 and then query SPNs across offsec. This paired SPN modification followed by broad SPN enumeration is consistent with attack behavior rather than routine activity."
gpt-5.5-2026-04-23,ID4723-5145-password reset with changeNTLM (Mimikatz).evtx,easy,A,processed,NO,100.0,100.0,YES,4723,,"hacker2, admmig",,rootdc1.offsec.lan,,0.0,5.87,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4723
- Processes: None
- Accounts: hacker2, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
This event shows an attempt by admmig to change the password for hacker2. With only a single password-change event and no additional process, command, network, or registry evidence, there is insufficient evidence in the log to determine malicious activity."
gpt-5.5-2026-04-23,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"admmig, hacker2, ROOTDC1$",,"rootdc1.offsec.lan, 10.23.23.9, fe80::1cae:5aa4:9d8d:106a",,0.0,11.62,5.3,6.0,4.0,3,18.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: admmig, hacker2, ROOTDC1$
- Commands: None
- Network: rootdc1.offsec.lan, 10.23.23.9, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
Multiple LogonType 3 Kerberos logons for admmig from 10.23.23.9 were followed immediately by IPC$ access to samr. The same admmig logon then performed a password reset for hacker2 and a subsequent account change, which is a suspicious account manipulation sequence."
gpt-5.5-2026-04-23,ID4728-4756-Member added to sensitive domain groups.evtx,easy,A,processed,YES,100.0,92.9,YES,"4728, 4756",,"honey-pot1, Domain Admins, Enterprise Admins, Enterprise Key Admins, Schema Admins, lambda-user",,rootdc1.offsec.lan,,0.0,9.80,5.6,5.0,4.0,2,16.6,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4728, 4756
- Processes: None
- Accounts: honey-pot1, Domain Admins, Enterprise Admins, Enterprise Key Admins, Schema Admins, lambda-user
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The same account, lambda-user, added CN=honey-pot1,OU=Test-OU,OU=OFFSEC-COMPANY,DC=offsec,DC=lan to multiple highly privileged groups including Domain Admins, Enterprise Admins, Enterprise Key Admins, and Schema Admins within the same second. This pattern indicates rapid privilege escalation rather than routine administrative activity."
gpt-5.5-2026-04-23,ID4728-Massive account group membership change.evtx,easy,A,processed,YES,100.0,96.2,YES,4728,,"hack-adm-hack, Group01, Group02, Group03, Group04, Group05, Group06, Group07, Group08, Group09, Group10, Group11, lambda-user",,rootdc1.offsec.lan,,0.0,8.17,5.8,6.0,4.0,4,19.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4728
- Processes: None
- Accounts: hack-adm-hack, Group01, Group02, Group03, Group04, Group05, Group06, Group07, Group08, Group09, Group10, Group11, lambda-user
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Multiple Event ID 4728 entries show CN=hack-adm-hack,OU=Test-OU,OU=OFFSEC-COMPANY,DC=offsec,DC=lan being added to Group01 through Group11 within milliseconds by lambda-user. This rapid sequence of group membership additions by the same account indicates suspicious privilege expansion behavior rather than routine isolated administration."
gpt-5.5-2026-04-23,ID4728-Member adding to a group by the same account.evtx,easy,A,processed,YES,100.0,83.3,YES,4728,,"lambda-user, Group02",,rootdc1.offsec.lan,,0.0,12.93,5.0,6.0,4.0,4,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4728
- Processes: None
- Accounts: lambda-user, Group02
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Event 4728 shows lambda-user adding CN=lambda-user,OU=Test-OU,OU=OFFSEC-COMPANY,DC=offsec,DC=lan to Group02. The same account appears as both the subject and the added member, indicating a suspicious self-addition to a group consistent with privilege or access escalation."
gpt-5.5-2026-04-23,ID4732-4733-Quick added-removed user from local group.evtx,easy,A,processed,YES,100.0,62.5,YES,"4732, 4733",,admmig,,jump01.offsec.lan,,0.0,8.30,3.8,5.0,4.0,3,15.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4732, 4733
- Processes: None
- Accounts: admmig
- Commands: None
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
The same actor, admmig, added the same member SID to privileged Builtin groups including Administrators and Backup Operators, then removed it shortly afterward. This short-lived privilege grant pattern on jump01.offsec.lan is consistent with temporary privilege escalation or cleanup behavior rather than routine benign activity."
gpt-5.5-2026-04-23,ID4732-DNSadmin new member added.evtx,easy,A,processed,YES,100.0,83.3,YES,4732,,"Test-ADM, DnsAdmins, admmig",,rootdc1.offsec.lan,,0.0,8.76,5.0,6.0,4.0,4,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4732
- Processes: None
- Accounts: Test-ADM, DnsAdmins, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Event ID 4732 shows CN=Test-ADM,CN=Users,DC=offsec,DC=lan was added to DnsAdmins by admmig. Adding an account to DnsAdmins is a privileged group membership change and indicates potentially malicious privilege escalation behavior."
gpt-5.5-2026-04-23,ID4732-User added to local admin groups.evtx,easy,A,processed,YES,100.0,100.0,YES,4732,,"Users, Administrators, Backup Operators, admmig",,jump01.offsec.lan,,0.0,7.51,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4732
- Processes: None
- Accounts: Users, Administrators, Backup Operators, admmig
- Commands: None
- Network: jump01.offsec.lan
- Registry: None

EXPLANATION:
The same account, admmig, added the same member SID to multiple local groups on jump01.offsec.lan within a short time window. Adding that member to Administrators and Backup Operators indicates privilege escalation behavior rather than routine group membership activity."
gpt-5.5-2026-04-23,"ID4738,5136-SPN set on user account.evtx",easy,A,processed,YES,100.0,55.6,YES,"4738, 5136",,"honey-pot1, lambda-user",,"rootdc1.offsec.lan, offsec.lan, HACK-ME-PC.offsec.lan",,0.0,13.09,3.3,6.0,4.0,3,16.3,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4738, 5136
- Processes: None
- Accounts: honey-pot1, lambda-user
- Commands: None
- Network: rootdc1.offsec.lan, offsec.lan, HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
lambda-user modified the honey-pot1 user account and shortly afterward changed the servicePrincipalName attribute to HTTP/HACK-ME-PC.offsec.lan and MSSQLSvc/HACK-ME-PC.offsec.lan. Repeated SPN changes on the same user object by the same account indicate suspicious account manipulation consistent with attack behavior."
gpt-5.5-2026-04-23,ID4738-Account is sensitive and cannot be delegated.evtx,easy,A,processed,YES,100.0,100.0,YES,4738,,"hack1, admmig",,rootdc1.offsec.lan,,0.0,10.54,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4738
- Processes: None
- Accounts: hack1, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Two EventID 4738 entries show admmig modifying hack1 within seconds, changing OldUacValue 0x210 to NewUacValue 0x4210 and then reverting OldUacValue 0x4210 to NewUacValue 0x210. This paired, rapid UserAccountControl state change on the same account by the same subject is suspicious and consistent with attack behavior rather than routine administration."
gpt-5.5-2026-04-23,ID4738-Account with password not required.evtx,easy,A,processed,YES,100.0,100.0,YES,4738,,"hack1, admmig",,rootdc1.offsec.lan,,0.0,11.83,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4738
- Processes: None
- Accounts: hack1, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Two account change events show admmig modifying the same target account hack1 within seconds, changing OldUacValue from 0x10 to 0x14 and then back from 0x14 to 0x10. This paired rapid state change on the same account is suspicious and consistent with temporary account-control manipulation rather than routine administration."
gpt-5.5-2026-04-23,ID4738-Do not require Kerberos preauthentication.evtx,easy,A,processed,YES,100.0,100.0,YES,4738,,"hack1, admmig",,rootdc1.offsec.lan,,0.0,9.05,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4738
- Processes: None
- Accounts: hack1, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs show two 4738 account-change events where admmig modified hack1 within seconds. The UserAccountControl value changed from 0x210 to 0x10210 and then back to 0x210, indicating a brief paired state change on the same account that is suspicious rather than routine."
gpt-5.5-2026-04-23,ID4738-Password cannot be changed.evtx,easy,A,processed,YES,100.0,100.0,YES,4738,,"hack1, admmig",,rootdc1.offsec.lan,,0.0,10.26,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4738
- Processes: None
- Accounts: hack1, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Two account change events occurred in rapid succession for the same TargetUserName, hack1, performed by the same SubjectUserName, admmig. Repeated modifications to the same account within seconds can indicate suspicious account manipulation rather than routine activity."
gpt-5.5-2026-04-23,ID4738-Password never expires.evtx,easy,A,processed,YES,100.0,100.0,YES,4738,,"hack1, admmig",,rootdc1.offsec.lan,,0.0,12.31,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4738
- Processes: None
- Accounts: hack1, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The same actor, admmig, modified the same target account, hack1, twice within seconds. The UserAccountControl values were changed from 0x10 to 0x210 and then reverted from 0x210 to 0x10, which is a suspicious paired state change pattern rather than routine isolated activity."
gpt-5.5-2026-04-23,ID4738-Use only Kerberos DES encryption types.evtx,easy,A,processed,YES,100.0,100.0,YES,4738,,"hack1, admmig",,rootdc1.offsec.lan,,0.0,26.08,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4738
- Processes: None
- Accounts: hack1, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The logs show account hack1 was modified twice within seconds by admmig, with UserAccountControl changing from 0x210 to 0x8210 and then back to 0x210. This paired enable-and-revert pattern on the same account is suspicious and consistent with temporary account-control manipulation rather than routine administration."
gpt-5.5-2026-04-23,ID4738-User set with reversible psw encryption.evtx,easy,A,processed,YES,100.0,100.0,YES,4738,,"hack1, admmig",,rootdc1.offsec.lan,,0.0,18.61,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4738
- Processes: None
- Accounts: hack1, admmig
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
The account hack1 was modified twice within seconds by admmig, changing OldUacValue from 0x210 to NewUacValue 0xA10 and then immediately back from 0xA10 to 0x210. This paired temporary UserAccountControl change on the same account is suspicious and consistent with attack behavior rather than routine administration."
